X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,BUILDING_NAME,BUILDING_NUMBER,BUILDING_TYPE_CODE,BUILDING_STATUS_TYPE_CODE,NATIONAL_BLDG_ID,CONSTRUCT_DATE,DOFA_ACTUAL_DT,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,RAD_CHAP_INDR,RAD_TYPE,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,PHA_TOTAL_UNITS,DEV_BUIL_NU_ENTRANCE,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-84.991642,32.483557,103,GA004,Housing Authority of the City of Columbus,GA004000407,LOUIS T. CHASE HOMES,CS504,C188,RW,DDAPRD,7578500000,,1952/10/31 00:00:00+00,8,8,0,0,8,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Muscogee,215,1600,1,1044,N,Y,Muscogee,215,90753,Columbus West CCD,19000,Columbus city (part),C1,,1800,"Columbus, GA-AL MSA",17980,"Columbus, GA-AL Metropolitan Statistical Area",99999,,1,0,1302,750,Y,,2051 1st Ave Apt 504A,,Columbus,GA,31901,1094,,31901,41,7,31901109441,H,504A,Apt,,2,,,,,80% Overall probable correctness,32.483557,-84.991642,S,,R,U,** Street-Level Rooftop **,13215,1319000,13215001600,1.3215E+11,N, ,2021/04/04 22:18:23+00,-4,-4,593,GA004000407C1881,7065712800,7065712864,lwalters@columbushousing.org,7065712800,,lwalters@columbushousing.org
-81.104137,32.06844,104,GA002,Housing Authority of Savannah,GA002000002,SIMON FRAZIER HOMES&HERBERT KAYTON HOMES,,001E,RW,INAPCP,5797500000,,1967/08/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Chatham,51,1200,1,1007,N,N,Chatham,51,92712,Savannah,69000,Savannah city (part),C1,,7520,"Savannah, GA MSA",42340,"Savannah, GA Metropolitan Statistical Area",99999,,1,0,1301,2916,S,,614 W Gwinnett Ct,,Savannah,GA,31415,906,,31415,14,6,31415090614,S,,,,3,,,A,,70% Overall probable correctness,32.06844,-81.104137,S,,R,U,** Street-Level Rooftop **,13051,1369000,13051001200,1.3051E+11,N, ,2021/04/04 22:18:23+00,-4,-4,917,GA002000002001E001,9122355800,9122332553,info@savannahpha.com,9122355800,9122332553,davis@savannahpha.com
-82.089468,33.434924,105,GA001,Housing Authority of the City of Augusta,GA001000140,BARTON VILLAGE,BARTON VILLAGE,1128,SF,INAPCP,9667500000,1977/06/30 00:00:00+00,1977/12/31 00:00:00+00,1,1,0,1,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Richmond,245,10504,2,2036,N,N,Richmond,245,90168,Augusta,4204,Augusta-Richmond County consolidated gov,C8,,600,"Augusta-Aiken, GA-SC MSA",12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",99999,,1,0,1312,,S,,3601 Lisbon Ct,,Augusta,GA,30906,4028,,30906,1,7,30906402801,S,,,,1,,,A,,90% Overall probable correctness,33.434924,-82.089468,S,,R,U,** Street-Level Rooftop **,13245,1304204,13245010504,1.3245E+11,N, ,2021/04/04 22:18:23+00,-4,-4,1868,GA00100014011281,7063123158,7067243935,joglesby@augustapha.org,7067245466,7062881658,joglesby@augustapha.org
-81.978234,33.460305,106,GA001,Housing Authority of the City of Augusta,GA001000210,Powell Pointe,,2124,SF,INAPCP,4905130000,2015/04/21 00:00:00+00,2015/07/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Richmond,245,1500,1,1001,N,N,Richmond,245,90168,Augusta,4204,Augusta-Richmond County consolidated gov,C8,,600,"Augusta-Aiken, GA-SC MSA",12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",99999,,1,0,1312,,S,,958 Wrightsboro Rd,,Augusta,GA,30901,3349,,30901,58,5,30901334958,S,,,,1,,,A,,90% Overall probable correctness,33.460305,-81.978234,S,,R,U,** Street-Level Rooftop **,13245,1304204,13245001500,1.3245E+11,N, ,2021/04/04 22:18:23+00,-4,-4,1868,GA00100021021241,7063123158,7067243935,joglesby@augustapha.org,7067245466,7062881658,joglesby@augustapha.org
-80.410663,25.515277,107,FL005,MIAMI DADE PUBLIC HOUSING AND COMMUNITY DEV,FL005000846,Site 351,MOODY VILLAGE,2009,SF,INAPCP,1478400000,1981/08/01 00:00:00+00,1981/08/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Miami-Dade,86,10703,2,2082,N,N,Miami-Dade,86,92886,Princeton-Goulds,58975,Princeton CDP,U1,,5000,"Miami, FL PMSA",33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",99999,,1,0,1226,2590,S,,27036 SW 135th Ave,,Homestead,FL,33032,7755,,33032,36,6,33032775536,S,,,,2,,,A,,80% Overall probable correctness,25.515277,-80.410663,S,,R,U,** Street-Level Rooftop **,12086,1258975,12086010703,1.2086E+11,N, ,2021/04/04 22:18:23+00,-4,-4,7688,FL00500084620091,7864694106,7864694199,mliu88@miamidade.gov,7864694106,7864694199,phcdwebmaster@miamidade.gov
-87.211153,30.441876,108,FL006,Area Housing Commission,FL006000016,GONZALEZ-REPLACEMENT,,G14,SD,INAPCP,6259400000,1997/07/31 00:00:00+00,1997/07/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Escambia,33,800,2,2021,N,Y,Escambia,33,92691,Pensacola,55925,Pensacola city,C1,,6080,"Pensacola, FL MSA",37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",99999,,1,0,1201,2466,S,,2800 N 9th Ave,,Pensacola,FL,32503,3668,,32503,99,6,32503366899,H,,,,1,,,A,,90% Overall probable correctness,30.441876,-87.211153,S,,R,U,** Street-Level Rooftop **,12033,1255925,12033000800,1.2033E+11,N, ,2021/04/04 22:18:23+00,-4,-4,603,FL006000016G141,8504388561,8504381743,exec_dir@ahcpen.gccoxmail.com,8504388561,8504381743,Execdir@areahousing.org
-87.267946,30.396062,109,FL006,Area Housing Commission,FL006000003,MORENO COURT,,M98,SD,INAPCP,1549400000,1940/11/30 00:00:00+00,1940/11/30 00:00:00+00,2,2,1,1,2,50,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Escambia,33,2200,2,2011,N,N,Escambia,33,92691,Pensacola,75200,Warrington CDP,U1,,6080,"Pensacola, FL MSA",37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",99999,,1,0,1201,3168,S,,195 Moreno Ct,,Pensacola,FL,32507,2263,,32507,95,6,32507226395,S,,,,1,,,A,,90% Overall probable correctness,30.396062,-87.267946,S,,R,U,** Street-Level Rooftop **,12033,1275200,12033002200,1.2033E+11,N, ,2021/04/04 22:18:23+00,-4,-4,603,FL006000003M981,8504388561,8504381743,exec_dir@ahcpen.gccoxmail.com,8504388561,8504381743,Execdir@areahousing.org
-87.235394,30.425962,110,FL006,Area Housing Commission,FL006000008,NAME UNKNOWN,,C10,SD,INAPCP,7649400000,1984/06/29 00:00:00+00,1984/07/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Escambia,33,400,3,3039,N,N,Escambia,33,92691,Pensacola,55925,Pensacola city,C1,,9999,,37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",99999,,1,0,1201,2466,S,,1321A N J St,,Pensacola,FL,32501,2278,,32501,21,7,32501227821,S,,,,1,,,A,,90% Overall probable correctness,30.425962,-87.235394,9,H,4,U,**  Centroid Lat/Long   **,12033,1255925,12033000400,1.2033E+11,N, ,2021/04/04 22:18:23+00,-4,-4,603,FL006000008C101,8504388561,8504381743,exec_dir@ahcpen.gccoxmail.com,8504388561,8504381743,Execdir@areahousing.org
-84.920177,30.706522,111,FL015,Northwest Florida Regional Housing Authority,FL015000003,JOHN FULMER/RIDGEWOOD,BUILDING 001 / ENTRANCE 1,B_0004,SD,INAPCP,2580500000,1959/03/31 00:00:00+00,1959/03/31 00:00:00+00,2,2,2,0,3,66.66999817,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Jackson,63,210900,3,3155,N,N,Jackson,63,93133,Sneads,66725,Sneads town,C1,,9999,,99999,,99999,,0,0,1202,2844,S,,8092 Eugenia St,,Sneads,FL,32460,3009,,32460,92,2,32460300992,S,,,,2,,,A,,80% Overall probable correctness,30.706522,-84.920177,S,,R,R,** Street-Level Rooftop **,12063,1266725,12063210900,1.20632E+11,N, ,2021/04/04 22:18:23+00,-4,-4,370,FL015000003B_00041,8502635303,8502639101,nwhousing@nwfrha.com,8502635303,8502639101,nwhousing@nwfrha.com
-87.269721,30.397432,112,FL006,Area Housing Commission,FL006000003,MORENO COURT,,M41,SD,INAPCP,9839400000,1940/11/30 00:00:00+00,1940/11/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Escambia,33,2200,2,2021,N,N,Escambia,33,92691,Pensacola,75200,Warrington CDP,U1,,6080,"Pensacola, FL MSA",37860,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",99999,,1,0,1201,3168,S,,81 Moreno Ct,,Pensacola,FL,32507,2259,,32507,81,6,32507225981,S,,,,1,,,A,,90% Overall probable correctness,30.397432,-87.269721,S,,R,U,** Street-Level Rooftop **,12033,1275200,12033002200,1.2033E+11,N, ,2021/04/04 22:18:23+00,-4,-4,603,FL006000003M411,8504388561,8504381743,exec_dir@ahcpen.gccoxmail.com,8504388561,8504381743,Execdir@areahousing.org
-81.0547,29.1794,113,FL007,Housing Authority of City of Daytona Beach,FL007000002,CAROLINE VILLAGE,CAROLINE,B_0090,SD,DDPROP,9979400000,,1965/05/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Volusia,127,92500,,,,,Volusia,127,90780,Daytona Beach,16525,Daytona Beach city (part),C1,,9999,,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",99999,,1,0,1206,690,,,,,Daytona Beach,FL,32114,,,32114,,,,,,,H,,,,,H,House # not found on this street,29.1794,-81.0547,5,H,T,R,**  Centroid Lat/Long   **,12127,1216525,12127092500,,Y,PBV,2021/04/04 22:18:23+00,-4,-4,780,FL007000002B_00901,3862535653,3862552136,batest@dbhafl.org,3862535653,3865232625,batest@dbhafl.org
-80.460702,25.4826,114,FL005,MIAMI DADE PUBLIC HOUSING AND COMMUNITY DEV,FL005000844,Site 330,HOMESTEAD GARDENS B,1217,RW,INAPCP,6629400000,1971/12/01 00:00:00+00,1985/08/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Miami-Dade,86,11001,3,3015,N,Y,Miami-Dade,86,91534,Homestead,32275,Homestead city (part),C1,,5000,"Miami, FL PMSA",33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",99999,,1,0,1226,1344,S,,1350 NE 13th St,,Homestead,FL,33033,4133,,33033,99,9,33033413399,H,,,,2,,,A,,80% Overall probable correctness,25.4826,-80.460702,S,,R,U,** Street-Level Rooftop **,12086,1232275,12086011001,1.2086E+11,N, ,2021/04/04 22:18:23+00,-4,-4,7688,FL00500084412171,7864694106,7864694199,mliu88@miamidade.gov,7864694106,7864694199,phcdwebmaster@miamidade.gov
-81.025095,29.195342,115,FL007,Housing Authority of City of Daytona Beach,FL007000018,LAKESIDE VILLAGES,four,4,RW,INAPCP,3485720000,,2007/12/31 00:00:00+00,5,3,3,0,5,60,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Volusia,127,82100,3,3011,N,N,Volusia,127,90780,Daytona Beach,16525,Daytona Beach city (part),C1,,2020,"Daytona Beach, FL MSA",19660,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",99999,,1,0,1206,690,S,,126 Ontario Ct,,Daytona Beach,FL,32114,6723,,32114,26,3,32114672326,S,,,,1,,,A,,90% Overall probable correctness,29.195342,-81.025095,S,,R,U,** Street-Level Rooftop **,12127,1216525,12127082100,1.21271E+11,N, ,2021/04/04 22:18:23+00,-4,-4,780,FL00700001841,3862535653,3862552136,batest@dbhafl.org,3862535653,3865232625,batest@dbhafl.org
-80.495936,25.465898,116,FL005,MIAMI DADE PUBLIC HOUSING AND COMMUNITY DEV,FL005000844,Site 330,HOMESTEAD GARDENS,1742,WU,INAPCP,8558400000,1977/04/01 00:00:00+00,1977/10/31 00:00:00+00,8,8,7,1,8,87.5,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Miami-Dade,86,11201,1,1007,N,Y,Miami-Dade,86,91534,Homestead,32275,Homestead city (part),C1,,5000,"Miami, FL PMSA",33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",99999,,1,0,1226,1344,S,,450 SW 15th Ave,,Homestead,FL,33030,6759,,33030,99,6,33030675999,H,,,,2,,,A,,80% Overall probable correctness,25.465898,-80.495936,S,,R,U,** Street-Level Rooftop **,12086,1232275,12086011201,1.2086E+11,N, ,2021/04/04 22:18:23+00,-4,-4,7688,FL00500084417421,7864694106,7864694199,mliu88@miamidade.gov,7864694106,7864694199,phcdwebmaster@miamidade.gov
-82.533414,27.356171,117,FL008,SARASOTA HOUSING AUTHORITY,FL008000001,BERTHA MITCHELL COMPLEX,21ST STREET,30112,SD,DDPROP,7989400000,1960/01/01 00:00:00+00,1960/05/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Sarasota,115,300,2,2027,N,N,Sarasota,115,93107,Sarasota,64175,Sarasota city,C1,,7510,"Sarasota-Bradenton, FL MSA",35840,"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",99999,,1,0,1216,2766,S,,1857 21st St,,Sarasota,FL,34234,7578,,34234,57,5,34234757857,S,,,,1,,,A,,90% Overall probable correctness,27.356171,-82.533414,S,,R,U,** Street-Level Rooftop **,12115,1264175,12115000300,1.2115E+11,N, ,2021/04/04 22:18:23+00,-4,-4,225,FL0080000010301121,9413616210,9413664661,wrussell@sarasotahousing.org,9413616210,9413664661,wrussell@sarasotahousing.org
-82.532287,27.356488,118,FL008,SARASOTA HOUSING AUTHORITY,FL008000001,BERTHA MITCHELL COMPLEX,DIXIE AVENUE,30204,SD,DDPROP,1099400000,1960/01/01 00:00:00+00,1960/05/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Sarasota,115,300,2,2002,N,N,Sarasota,115,93107,Sarasota,64175,Sarasota city,C1,,7510,"Sarasota-Bradenton, FL MSA",35840,"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",99999,,1,0,1216,2766,S,,2122 Dixie Ave,,Sarasota,FL,34234,7572,,34234,22,9,34234757222,S,,,,1,,,A,,90% Overall probable correctness,27.356488,-82.532287,S,,R,U,** Street-Level Rooftop **,12115,1264175,12115000300,1.2115E+11,N, ,2021/04/04 22:18:23+00,-4,-4,225,FL0080000010302041,9413616210,9413664661,wrussell@sarasotahousing.org,9413616210,9413664661,wrussell@sarasotahousing.org
-81.957818,28.065937,119,FL011,HOUSING AUTHORITY OF THE CITY OF LAKELAND,FL011000003,Washington Oaks/The Manor,WASHINGTON OAKS,35,RW,INAPCP,9960500000,2003/12/30 00:00:00+00,2003/12/31 00:00:00+00,4,3,3,0,4,75,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Polk,105,11203,2,2007,N,N,Polk,105,91833,Lakeland,38250,Lakeland city,C1,,3980,"Lakeland-Winter Haven, FL MSA",29460,"Lakeland-Winter Haven, FL Metropolitan Statistical Area",99999,,1,0,1215,1662,S,,110 W Crawford St,,Lakeland,FL,33805,3163,,33805,10,7,33805316310,S,,,,1,,,A,,90% Overall probable correctness,28.065937,-81.957818,S,,R,U,** Street-Level Rooftop **,12105,1238250,12105011203,1.2105E+11,N, ,2021/04/04 22:18:23+00,-4,-4,275,FL01100000335110,8636872911,8634132976,bstevenson@lakelandhousing.org,8636872911,8634132976,bstevenson@lakelandhousing.org
-80.229709,25.793851,120,FL005,MIAMI DADE PUBLIC HOUSING AND COMMUNITY DEV,FL005000841,Site 291,GWEN CHERRY 16 E,2414,WU,INAPCP,8628400000,1971/12/01 00:00:00+00,1973/01/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Miami-Dade,86,3003,2,2001,N,N,Miami-Dade,86,92158,Miami,45000,Miami city (part),C1,,5000,"Miami, FL PMSA",33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",99999,,1,0,1227,1968,S,,2060 NW 19th Ter,,Miami,FL,33125,1467,,33125,60,2,33125146760,S,,,,2,,,A,,80% Overall probable correctness,25.793851,-80.229709,S,,R,U,** Street-Level Rooftop **,12086,1245000,12086003003,1.2086E+11,N, ,2021/04/04 22:18:23+00,-4,-4,7688,FL00500084124141,7864694106,7864694199,mliu88@miamidade.gov,7864694106,7864694199,phcdwebmaster@miamidade.gov
-83.504201,31.443535,121,GA101,Housing Authority of the City of Tifton,GA101000002,AMP 2,101-7MPL-11,11,SF,INAPCP,9966600000,1980/10/31 00:00:00+00,1971/11/30 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Tift,277,960600,1,1081,N,N,Tift,277,93036,Tifton,76476,Tifton city (part),C1,,9999,,45700,"Tifton, GA Micropolitan Statistical Area",99999,,0,1,1308,3246,S,,317 Roswell Dr,,Tifton,GA,31794,4966,,31794,17,3,31794496617,S,,,,3,,S,A,,70% Overall probable correctness,31.443535,-83.504201,S,,R,U,** Street-Level Rooftop **,13277,1376476,13277960600,1.3278E+11,N, ,2021/04/04 22:18:23+00,-4,-4,339,GA101000002011001,2293825434,2293821327,info@tiftonhousing.org,2293825434,2293821327,sclark@tiftonhousing.org
-80.485522,25.45737,122,FL005,MIAMI DADE PUBLIC HOUSING AND COMMUNITY DEV,FL005000844,Site 330,FLORIDA CITY GARDENS,1777,SD,INAPCP,2409400000,1983/09/01 00:00:00+00,1983/09/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Miami-Dade,86,11300,5,5018,N,Y,Miami-Dade,86,91534,Homestead,22975,Florida City city,C1,,5000,"Miami, FL PMSA",33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",99999,,1,0,1226,936,S,,900 NW 6th Ave,,Florida City,FL,33034,2000,,33034,99,7,33034200099,H,,,,2,,,A,,80% Overall probable correctness,25.45737,-80.485522,S,,R,U,** Street-Level Rooftop **,12086,1222975,12086011300,1.2086E+11,N, ,2021/04/04 22:18:23+00,-4,-4,7688,FL00500084417771,7864694106,7864694199,mliu88@miamidade.gov,7864694106,7864694199,phcdwebmaster@miamidade.gov
