OBJECTID,STUSAB,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,PCT_SHARE,SUMLEV,SHAPE_Length,SHAPE_Area
261,NH,NH888,"HARBOR HOMES, INC.",0.91666669,160,0.522020818393175,0.00907924141696467
262,NH,NH002,NASHUA HOUSING AUTHORITY,0.97214675,160,0.522020818393175,0.00907924141696467
263,NH,NH017,HOUSING AUTHORITY OF THE TOWN OF SALEM,1,160,0.407282738037652,0.00736496582537472
264,ME,ME025,CARIBOU HOUSING AGENCY,0.90374333,160,0.63863277851231,0.0244703112269161
265,CT,CT025,WINCHESTER HOUSING AUTHORITY,1,160,0.404314072093153,0.00951318883787139
266,CT,CT051,CITY OF HARTFORD HOUSING AUTHORITY,0.98484522,050,2.68963110849136,0.210628359542769
267,RI,RI002,HOUSING AUTHORITY OF THE CITY OF PAWTUCKET,0.99703085,160,0.275476597867008,0.00248419687663061
268,RI,RI004,CENTRAL FALLS HOUSING AUTHORITY,0.99438834,160,0.0793448099549998,0.000357857638539593
269,RI,RI010,CUMBERLAND HOUSING AUTHORITY,1,160,0.416499835769491,0.0079498112839058
270,RI,RI018,LINCOLN HOUSING AUTHORITY,0.99441344,160,0.371538886414281,0.00532559174375056
271,ME,ME001,VAN BUREN HOUSING AUTHORITY,1,160,0.450080002758913,0.0106970730065944
272,VT,VT006,WINOOSKI HOUSING AUTHORITY,1,050,2.14340003911779,0.181370212707735
273,VT,VT901,VERMONT STATE HOUSING AUTHORITY,,040,9.83933099080552,2.79835231452531
274,VT,VT008,MONTPELIER HOUSING AUTHORITY,0.99425286,160,0.303281850335371,0.0029928436125359
275,VT,VT005,BARRE HOUSING AUTHORITY,0.8694737,160,0.18526964121247,0.00115956098135776
276,RI,RI013,PORTSMOUTH HOUSING AUTHORITY,0.85294116,050,2.68625519169855,0.0302762772313503
277,RI,RI027,TIVERTON HOUSING AUTHORITY,1,160,0.512374775349123,0.00860985223213616
278,RI,RI012,SOUTH KINGSTOWN HOUSING AUTHORITY,0.91025639,160,0.665747375972491,0.017579971813122
279,ME,ME002,FORT FAIRFIELD HOUSING AUTHORITY,0.83732057,160,0.631569522425975,0.0238941358883701
280,ME,ME004,PRESQUE ISLE HOUSING AUTHORITY,0.98207885,160,0.622557959436469,0.0236268862349941
281,CT,CT066,HOUSING AUTHORITY OF THE TOWN OF BROOKLYN,1,160,0.428074414220527,0.00820135688018567
282,ME,ME008,WATERVILLE HOUSING AUTHORITY,0.86003113,160,0.329533570263167,0.00412235239285851
283,VT,VT004,SPRINGFIELD HOUSING AUTHORITY,0.99425286,160,0.500640232924076,0.0142052670076224
284,VT,VT009,BENNINGTON HOUSING AUTHORITY,0.99220777,160,0.56183431460507,0.0114819485457789
285,VT,VT002,BRATTLEBORO HOUSING AUTHORITY,0.97183096,160,0.494816566018852,0.00924849228026069
286,VT,VT001,BURLINGTON HOUSING AUTHORITY,0.99248827,050,2.14340003911779,0.181370212707735
287,CT,CT053,WETHERSFIELD HOUSING AUTHORITY,1,160,0.335135148049936,0.00367165995496628
288,NH,NH015,LANCASTER HOUSING AUTHORITY,0.94545454,160,0.738133113688391,0.0148611011579135
289,NH,NH016,NORTHUMBERLAND HOUSING AUTHORITY,0.9285714,160,0.725565316849033,0.0107077543909227
290,NH,NH012,CLAREMONT HOUSING AUTHORITY,1,160,0.546167303812601,0.0126869500166248
291,NH,NH008,HOUSING AUTHORITY OF THE CITY OF ROCHESTER NH,0.95843524,160,0.580245055789881,0.0131471966573767
292,NH,NH006,SOMERSWORTH HOUSING AUTHORITY,0.80813956,160,0.24266807862899,0.00286663781363805
293,MA,MA169,SWANSEA HOUSING AUTHORITY,1,160,0.512441555197479,0.00708839487659452
294,MA,MA017,TAUNTON HOUSING AUTHORITY,0.935247,160,0.738703541451447,0.0136042137907679
295,RI,RI019,BRISTOL HOUSING AUTHORITY,1,160,0.325735188116988,0.00281450408892969
296,RI,RI016,COVENTRY HOUSING AUTHORITY,0.99324322,160,0.781333560431398,0.017481842552043
297,RI,RI024,EAST GREENWICH HOUSING AUTHORITY,0.93076921,160,0.322687594070764,0.00461874716115457
298,RI,RI020,SMITHFIELD HOUSING AUTHORITY,1,160,0.361461011492601,0.00780213240583659
299,RI,RI014,BURRILLVILLE HOUSING AUTHORITY,0.99253732,160,0.561334477821014,0.0160708534924066
300,RI,RI021,JAMESTOWN HOUSING AUTHORITY,1,160,0.526590600685919,0.00267397802080909
301,NH,NH009,LEBANON HOUSING AUTHORITY,0.95015574,160,0.515488969664168,0.0119390664663422
302,NH,NH004,PORTSMOUTH HOUSING AUTHORITY,0.81569117,050,3.78775387815282,0.204123134525496
303,NH,NH003,DOVER HOUSING AUTHORITY,0.86323714,160,0.67678061042834,0.00789229946508012
304,NH,NH014,EXETER HOUSING AUTHORITY,0.83629894,160,0.388868970269806,0.00569669823676817
305,NH,NH013,HOUSING AUTHORITY OF THE TOWN OF NEWMARKET,0.82733816,050,3.78775387815282,0.204123134525496
306,RI,RI005,THE HOUSING AUTHORITY OF THE CITY OF NEWPORT,0.92714655,160,0.509020723727862,0.00224585177668931
307,NJ,NJ055,ENGLEWOOD HOUSING AUTHORITY,0.94978482,160,0.163000333531774,0.00136583615373265
308,NJ,NJ011,HOUSING AUTHORITY OF THE BOROUGH OF LODI,0.96597636,160,0.117841534094346,0.000631712910515944
309,NJ,NJ046,RED BANK HOUSING AUTHORITY,0.99354839,050,3.44689031508736,0.130871252848704
310,NJ,NJ068,DOVER HOUSING AUTHORITY,0.98790324,160,0.175797930660425,0.000720710475147225
311,NJ,NJ102,WARREN COUNTY HOUSING AUTHORITY,0.99831367,050,1.74652924893697,0.100372584973046
312,CT,CT039,HOUSING AUTHORITY OF THE TOWN OF WEST HARTFOR,0.99811321,160,0.344005000642636,0.0062424338094847
313,CT,CT049,NEWINGTON HOUSING AUTHORITY,1,160,0.256989723457525,0.0036824316791524
314,CT,CT010,WILLIMANTIC HOUSING AUTHORITY,0.98335648,160,0.497033828139435,0.00771941016727913
315,CT,CT061,KILLINGLY HOUSING AUTHORITY,1,050,1.78147925587095,0.14638454240037
316,NJ,NJ010,HOUSING AUTHORITY OF THE CITY OF CAMDEN,0.92809629,160,0.296193806562347,0.00282331840204442
317,CT,CT024,PUTNAM HOUSING AUTHORITY,1,160,0.370461513137537,0.00573927139377925
318,CT,CT038,MANSFIELD HOUSING AUTHORITY,0.83333331,050,1.87241457764446,0.117105485360269
319,CT,CT022,NEW LONDON HOUSING AUTHORITY,1,160,0.217244320129177,0.00201005750825791
320,CT,CT018,NORWICH HOUSING AUTHORITY,1,160,0.406087234998629,0.00821926782760963
321,CT,CT058,PLAINFIELD HOUSING AUTHORITY,1,160,0.487806516022987,0.0120364113994782
322,CT,CT015,HOUSING AUTHORITY OF THE CITY OF ANSONIA,0.82375979,160,0.173817018760743,0.00172415772724834
323,CT,CT017,DERBY HOUSING AUTHORITY,1,160,0.222380830412837,0.00150501695799847
324,CT,CT011,HOUSING AUTHORITY OF THE CITY OF MERIDEN,1,160,0.390619968354907,0.00675164672836842
325,CT,CT009,MIDDLETOWN HOUSING AUTHORITY,0.99313051,160,0.582777783950998,0.0118437831634676
326,CT,CT030,MILFORD REDEVELOPMENT AND HOUSING PARTNERSHIP,1,160,0.525781522319604,0.00652260226406939
327,CT,CT036,PORTLAND HOUSING AUTHORITY,0.99206346,050,1.97800494129695,0.1073732486109
328,CT,CT035,HOUSING AUTHORITY OF THE TOWN OF SEYMOUR,1,160,0.31367600484865,0.00417748956036431
329,CT,CT067,WALLINGFORD HOUSING AUTHORITY,1,160,0.471839016757703,0.0111282582241943
330,CT,CT004,HOUSING AUTHORITY OF THE CITY OF NEW HAVEN,0.95406955,160,0.551406253720822,0.00536421219390721
331,CT,CT063,EAST HAVEN HOUSING AUTHORITY,0.96428573,160,0.378488288359871,0.00353303580976363
332,CT,CT029,WEST HAVEN HOUSING AUTHORITY,0.99769586,160,0.328665944505107,0.00303708081533757
333,CT,CT042,HAMDEN HOUSING AUTHORITY,1,160,0.560970741754485,0.00928969917789681
334,CT,CT001,HOUSING AUTHORITY OF THE CITY OF BRIDGEPORT,0.99464923,160,0.6348502029929,0.00457192522686683
335,NJ,NJ204,GLOUCESTER COUNTY HOUSING AUTHORITY,0.98462301,050,1.80467187020887,0.0917381528499755
336,NY,NY028,SCHENECTADY MUNICIPAL HOUSING AUTHORITY,0.99910992,160,0.300903115542323,0.00312498722603339
337,NY,NY045,KINGSTON HOUSING AUTHORITY,1,160,0.372968896255467,0.00254101636672464
338,NY,NY032,CATSKILL HOUSING AUTHORITY,1,160,0.137126561780516,0.000808187382392873
339,NY,NY103,ELLENVILLE HOUSING AUTHORITY,1,050,2.93504632493916,0.326127384024648
340,NY,NY529,TOWN OF SAUGERTIES P H A,1,050,2.93504632493916,0.326127384024648
341,NY,NY049,THE CITY OF BEACON HOUSING AUTHORITY,0.87892377,160,0.193817295297194,0.00136271525531385
342,NJ,NJ067,BERGEN COUNTY HOUSING AUTHORITY,0.99839914,050,1.3475978956628,0.0683317304152325
343,NJ,NJ212,HAMILTON TOWNSHIP HA,0.98816568,160,0.665125638178596,0.011064467467951
344,NJ,NJ902,N.J. HSG. AND MORTGAGE FINANCE AGCY,,040,22.2752527692373,2.069022102405
345,NJ,NJ214,LAKEWOOD TOWNSHIP RESIDENTIAL ASSISTANCE PROG,0.94587398,160,0.383257975887702,0.00683348995931005
346,NJ,NJ007,ASBURY PARK HOUSING AUTHORITY,0.98634815,050,3.44689031508736,0.130871252848704
347,NJ,NJ057,BELMAR HOUSING AUTHORITY,1,160,0.130171856687321,0.000420824586755671
348,NJ,NJ105,MADISON HOUSING AUTHORITY,0.84532374,160,0.181012751278715,0.00116931101187718
349,NJ,NJ051,GLASSBORO HOUSING AUTHORITY,0.90937501,160,0.301768392237229,0.00250782722931162
350,NJ,NJ218,GLOUCESTER CITY HOUSING AUTHORITY,1,160,0.149416431618902,0.000759687888301896
351,NJ,NJ074,PENNS GROVE HOUSING AUTHORITY,0.91712707,160,0.062479221283,0.000248108798010124
352,NJ,NJ058,SALEM HOUSING AUTHORITY,1,050,1.95656940252068,0.0945608665625729
353,NJ,NJ069,FREEHOLD HOUSING AUTHORITY,1,160,0.0934239290116201,0.000534556085978398
354,VT,VT003,RUTLAND HOUSING AUTHORITY,0.94230771,160,0.232827314421438,0.00221701242284678
355,CT,CT023,BRISTOL HOUSING AUTHORITY,0.97297299,160,0.362330540345147,0.00751219882981049
356,NJ,NJ076,NEWTON HOUSING AUTHORITY,1,160,0.143357029992578,0.000980262281171078
357,CT,CT002,HOUSING AUTHORITY OF THE CITY OF NORWALK,0.9976387,160,0.806838576920302,0.00643969635939082
358,NJ,NJ023,MORRISTOWN HOUSING AUTHORITY,0.95238096,160,0.163746115186821,0.000820278060382274
359,NJ,NJ092,MORRIS COUNTY HOUSING AUTHORITY,0.99791664,050,2.3624665267224,0.13323181843199
360,NJ,NJ018,BEVERLY HOUSING AUTHORITY,1,160,0.065651852792817,0.000213604277873245
361,NJ,NJ020,BURLINGTON HOUSING AUTHORITY,1,050,2.39175833791698,0.223311563908286
362,NJ,NJ073,BOROUGH OF CLEMENTON HOUSING AUTHORITY,0.88596493,160,0.120872228069681,0.000537419488793981
363,NJ,NJ079,COLLINGSWOOD HOUSING AUTHORITY,1,160,0.118451355227935,0.000524072365482266
364,NJ,NJ064,HADDON HOUSING AUTHORITY,1,160,0.236005772658553,0.000765065018258729
365,NJ,NJ118,TOWNSHIP OF PENNSAUKEN HOUSING,1,160,0.463316562345691,0.00329725086717536
366,NJ,NJ062,CAPE MAY HOUSING AUTHORITY,1,050,4.43013407425553,0.0674650724400279
367,NY,NY061,HUDSON HOUSING AUTHORITY,0.96907216,160,0.123024530300721,0.000658116448331178
368,NY,NY051,HOUSING AUTHORITY OF NEWBURGH,0.89384288,160,0.167348839448451,0.0013354058975782
369,NY,NY137,CITY OF POUGHKEEPSIE,0.9986245,050,2.22512377737903,0.231442322353529
370,NY,NY062,POUGHKEEPSIE HOUSING AUTHORITY,0.97598255,160,0.223734076596657,0.00160225235970219
371,NY,NY071,MONTICELLO HOUSING AUTHORITY,0.9964602,050,2.84029859142825,0.279302598812935
372,NY,NY134,PORT JERVIS CDA,1,160,0.200308695923584,0.000753831042688114
373,NY,NY099,PORT JERVIS HOUSING AUTHORITY,1,160,0.200308695923584,0.000753831042688114
374,NY,NY064,WOODRIDGE HOUSING AUTHORITY,1,160,0.328547191367406,0.000880228955880457
375,NY,NY079,GLENS FALLS HOUSING AUTHORITY,0.76937616,050,2.8070908718437,0.26879664255066
376,NY,NY125,VILLAGE OF HIGHLAND FALLS,0.984375,160,0.128745540810349,0.000307928357305176
377,NJ,NJ053,OCEAN CITY HOUSING AUTHORITY,1,160,0.731013235218958,0.00186935878159051
378,NJ,NJ059,PLEASANTVILLE HOUSING AUTHORITY,0.85465115,160,0.244856490361084,0.00154245366451693
379,NJ,NJ080,WILDWOOD HOUSING AUTHORITY,1,160,0.112005868261973,0.000353180940556269
380,NJ,NJ049,BRIDGETON HOUSING AUTHORITY,0.88341546,160,0.18249251905437,0.00174329272679651
381,NJ,NJ061,MILLVILLE HOUSING AUTHORITY,0.92085236,160,0.496448769455005,0.0120445715055063
382,NJ,NJ005,TRENTON HOUSING AUTHORITY,0.97097945,160,0.330830287110361,0.00223680813147853
383,NY,NY891,OPTIONS FOR COMMUNITY LIVING,1,050,14.8735579789985,0.256214273552232
384,NY,NY895,COMMUNITY DEVELOPMENT CORP OF LONG ISLAND,1,050,14.8735579789985,0.256214273552232
385,NY,NY149,"TOWN OF BROOKHAVEN, DEPT. OF HOUSING & HUMAN",0.88295686,160,3.98084375614701,0.0671245374957041
386,NY,NY035,TOWN OF HUNTINGTON HOUSING AUTHORITY,0.98522168,160,0.977673435201956,0.0221400983269208
387,NY,NY888,MERCY HAVEN INC.,1,050,14.8735579789985,0.256214273552232
388,NY,NY077,TOWN OF ISLIP HOUSING AUTHORITY,0.97820824,160,2.24622698178548,0.0277566426877696
389,CT,CT052,FAIRFIELD HOUSING AUTHORITY,0.98648649,160,0.445714382290367,0.00849714673326673
390,CT,CT019,GREENWICH HOUSING AUTHORITY,0.99526066,160,0.940080518923605,0.0134536392445595
391,NJ,NJ034,GARFIELD HOUSING AUTHORITY,1,160,0.123574005108845,0.000598003170267421
392,CT,CT007,HOUSING AUTHORITY OF THE CITY OF STAMFORD,0.99903053,160,0.691957249599278,0.0106627447798124
393,NY,NY128,VILLAGE OF PATCHOGUE CDA,0.96913582,160,0.165072056115586,0.000651485531525005
394,CT,CT006,WATERBURY HOUSING AUTHORITY,0.99605733,160,0.401317608080798,0.00809012833514045
395,CT,CT047,NAUGATUCK HOUSING AUTHORITY,0.99733335,160,0.297514620915465,0.00458081288021701
396,CT,CT031,TORRINGTON HOUSING AUTHORITY,0.99837136,160,0.4849251054788,0.0113146252871145
397,CT,CT020,HOUSING AUTHORITY OF THE CITY OF DANBURY,0.85941643,160,0.563806753633497,0.0125441155927642
398,NJ,NJ063,VINELAND HOUSING AUTHORITY,0.80865383,160,0.648315380425177,0.0187131174486617
399,NJ,NJ014,HOUSING AUTHORITY AND URBAN REDEVELOPMENT AGE,0.91479403,160,0.900361820350639,0.00256034913601027
400,NJ,NJ032,RAHWAY HOUSING AUTHORITY,0.95957446,160,0.133862500495192,0.00111019545651865
401,NJ,NJ109,UNION TOWNSHIP HOUSING AUTHORITY,0.96396399,160,0.322670077243345,0.00250823063633646
402,NJ,NJ077,WEEHAWKEN HOUSING AUTHORITY,0.96805114,160,0.0949445713796127,0.000407663271690874
403,NJ,NJ026,UNION CITY HOUSING AUTHORITY,0.99574471,160,0.108484160799548,0.000353844221956381
404,NJ,NJ036,GUTTENBERG HOUSING AUTHORITY,0.99257427,160,0.059250825008836,6.66036405116795e-05
405,NJ,NJ030,WEST NEW YORK HOUSING AUTHORITY,0.97740114,160,0.0837364940464151,0.000367889080516546
406,NJ,NJ083,SECAUCUS HOUSING AUTHORITY,1,160,0.212064358248267,0.00182297882128665
407,NJ,NJ033,WOODBRIDGE HOUSING AUTHORITY,0.99040514,160,0.463682946616456,0.0065845055044367
408,NJ,NJ002,NEWARK HOUSING AUTHORITY,0.99898636,160,0.62848744738048,0.00678286167049157
409,NJ,NJ037,IRVINGTON HOUSING AUTHORITY,0.99807137,160,0.142245825902028,0.000809522950452495
410,NJ,NJ008,LONG BRANCH HOUSING AUTHORITY,0.95388556,050,3.44689031508736,0.130871252848704
411,NJ,NJ081,HOUSING AUTHORITY OF THE TOWNSHIP OF MIDDLETO,0.97976881,050,3.44689031508736,0.130871252848704
412,NJ,NJ048,NEPTUNE HOUSING AUTHORITY,0.93478262,050,3.44689031508736,0.130871252848704
413,CT,CT027,HOUSING AUTHORITY OF THE TOWN OF STRATFORD,1,160,0.492776568158195,0.00513098262758508
414,NY,NY086,NORTH HEMPSTEAD HOUSING AUTHORITY,1,050,4.16272755946167,0.0777482873962771
415,NY,NY130,TOWN OF BABYLON,0.91989321,160,1.52924524741483,0.0115555026436408
416,NJ,NJ038,FLORENCE HOUSING AUTHORITY,1,160,0.295175734864288,0.0027839718306701
417,NJ,NJ012,BAYONNE HOUSING AUTHORITY,0.99647057,160,0.421242023315527,0.00160081440805348
418,NJ,NJ099,BLOOMFIELD TOWNSHIP HA,0.98814231,160,0.220959036052095,0.00147380043986507
419,NJ,NJ052,BOONTON HOUSING AUTHORITY,0.9497717,160,0.12643933782697,0.000693652447690696
420,NJ,NJ047,CARTERET HOUSING AUTHORITY,0.92446631,160,0.169839877181407,0.00125129593029065
421,NJ,NJ025,HOUSING AUTHORITY OF THE CITY OF ORANGE,0.97989953,160,0.135023889542147,0.000618968597887201
422,NJ,NJ108,WEST ORANGE HOUSING AUTHORITY,0.94845361,160,0.253445785964048,0.00336256532867078
423,NJ,NJ013,HOUSING AUTHORITY OF THE CITY OF PASSAIC,0.99762583,160,0.142388460099435,0.000897227882076071
424,NJ,NJ039,PLAINFIELD HOUSING AUTHORITY,0.93423599,160,0.219497486181312,0.00166282127820352
425,NY,NY114,VILLAGE OF NYACK HA,1,050,1.07608940195125,0.0553875433210292
426,NJ,NJ089,CLIFTON HOUSING AUTHORITY,0.99618322,160,0.298495010783673,0.00314945656866892
427,NJ,NJ050,EAST ORANGE HOUSING AUTHORITY,0.99338144,160,0.160501741622574,0.00107190131505326
428,NJ,NJ075,EDGEWATER HOUSING AUTHORITY,0.99849397,050,1.3475978956628,0.0683317304152325
429,NJ,NJ071,FORT LEE HOUSING AUTHORITY,0.99613154,050,1.3475978956628,0.0683317304152325
430,NJ,NJ070,CLIFFSIDE PARK HOUSING AUTHORITY,0.98088235,160,0.0982721231642508,0.000271888773201293
431,NJ,NJ015,HOBOKEN HOUSING AUTHORITY,0.98941797,160,0.0971196038707916,0.000556412078778366
432,NJ,NJ066,HOUSING AUTHORITY CITY OF LINDEN,0.80645162,160,0.28960147477523,0.00305152714580638
433,NJ,NJ086,MONTCLAIR HOUSING AUTHORITY,1,160,0.200198539975909,0.00174701403666707
434,NJ,NJ004,NORTH BERGEN HOUSING AUTHORITY,0.99788731,160,0.279653967873598,0.00154061611486069
435,NJ,NJ016,HARRISON HOUSING AUTHORITY,1,160,0.0848294853297281,0.000363999450863335
436,NJ,NJ003,ELIZABETH HOUSING AUTHORITY,0.98555166,160,0.295531205010713,0.0034312485351646
437,NJ,NJ113,UNION COUNTY HOUSING AUTHORITY,0.99710983,050,1.03085612573817,0.0286902503721679
438,NJ,NJ009,HOUSING AUTHORITY CITY OF JERSEY CITY,0.98923177,160,0.509169824795244,0.00440672790536697
439,NJ,NJ882,GARDEN STATE EPISCOPAL CDC,,040,22.2752527692373,2.069022102405
440,NJ,NJ041,HIGHLANDS HOUSING AUTHORITY,0.93599999,160,0.0844621309001644,0.00019432661438749
441,NJ,NJ060,KEANSBURG HOUSING AUTHORITY,0.96850395,050,3.44689031508736,0.130871252848704
442,NY,NY892,TOWN OF HEMPSTEAD DEPT. OF URBAN RENEWAL,0.96296299,160,3.09005814752666,0.0227792957690799
443,NY,NY085,VILLAGE OF HEMPSTEAD HA,0.99702382,160,0.171541836146349,0.00101675866735502
444,NY,NY046,TOWN OF HEMPSTEAD HOUSING AUTHORITY,1,160,3.09005814752666,0.0227792957690799
445,NY,NY050,HOUSING AUTHORITY OF LONG BEACH,0.95924765,160,0.150838829177699,0.000628221360630457
446,NY,NY100,ROCKVILLE CENTRE HA,1,160,0.176175286244648,0.000918846504882253
447,NY,NY159,VILLAGE OF ROCKVILLE CENTRE,1,160,0.176175286244648,0.000918846504882253
448,NY,NY147,INC. VILLAGE OF SEA CLIFF,1,050,4.16272755946167,0.0777482873962771
449,PA,PA058,TITUSVILLE HOUSING AUTHORITY,0.99612403,160,0.155516470417493,0.00081174353925607
450,PA,PA079,HOUSING AUTHORITY OF THE COUNTY OF WARREN,1,050,2.29520579503423,0.252163493401862
451,NJ,NJ090,PASSAIC COUNTY PUBLIC HOUSING AGENCY,1,050,1.54309714011116,0.054666491441947
452,NJ,NJ021,PATERSON HOUSING AUTHORITY,0.94160372,160,0.233704491855376,0.00241229386998536
453,NJ,NJ095,MONMOUTH COUNTY PHA,0.99111676,050,3.44689031508736,0.130871252848704
454,NJ,NJ880,COLLABORATIVE SUPPORT PROGRAMS OF NJ,0.36734694,050,3.44689031508736,0.130871252848704
455,NJ,NJ881,COMMUNITY ENTERPRISES CORPORATION,0.29032257,050,1.62430481900048,0.0869552479463727
456,NY,NY056,VILLAGE OF SPRING VALLEY HOUSING AUTHORITY,1,160,0.272772994213444,0.000560675912566506
457,NY,NY144,VILLAGE OF GREAT NECK HOUSING AUTHORITY,1,160,0.16211909721284,0.000368447841230958
458,NY,NY023,FREEPORT HOUSING AUTHORITY,0.94488192,160,0.188214175685921,0.00132232195960585
459,NY,NY121,GLEN COVE CDA,0.8981818,160,0.260786989299907,0.00189249076555829
460,NY,NY069,GLEN COVE PUBLIC HOUSING AUTHORITY,1,160,0.260786989299907,0.00189249076555829
461,NY,NY120,VILLAGE OF ISLAND PARK HA,1,050,4.16272755946167,0.0777482873962771
462,NY,NY151,VILLAGE OF FARMINGDALE HA,0.91666669,050,4.16272755946167,0.0777482873962771
463,NY,NY055,TOWN OF OYSTER BAY HOUSING AUTHORITY,1,160,1.92975038465155,0.0155946322374334
464,NY,NY127,RIVERHEAD HOUSING DEVELOPMENT CORPRORATION,0.93085104,160,0.868947971492101,0.0188305917474228
465,NY,NY154,TOWN OF EAST HAMPTON,0.94949496,160,1.85907431646538,0.0202725667625468
466,NY,NY146,VILLAGE OF GREENPORT HOUSING AUTHORITY,0.98666668,050,14.8735579789985,0.256214273552232
467,NJ,NJ054,HOUSING AUTHORITY OF THE TOWNSHIP OF LAKEWOOD,0.86225897,160,0.383257975887702,0.00683348995931005
468,NJ,NJ056,BERKELEY HOUSING AUTHORITY,0.8224299,160,1.50690902171378,0.0119008053057027
469,NJ,NJ065,BRICK HOUSING AUTHORITY,0.8920188,160,1.08657783230361,0.00736754181040033
470,NJ,NJ043,EDISON HOUSING AUTHORITY,0.99794662,160,0.58512667694797,0.00843599603908909
471,NJ,NJ084,HUNTERDON COUNTY DIVISION OF HOUSING,0.99773753,050,1.87291450884717,0.120491382811164
472,NJ,NJ112,MANVILLE HOUSING AUTHORITY,0.98550725,160,0.143787729729611,0.000674178760448197
473,NJ,NJ110,OLD BRIDGE HOUSING AUTHORITY,0.91244239,160,0.564229433000197,0.0105961474977275
474,NJ,NJ006,PERTH AMBOY HOUSING AUTHORITY,0.89804184,160,0.178336095211508,0.00135857360339922
475,NJ,NJ022,NEW BRUNSWICK HOUSING AUTHORITY,0.99761337,160,0.260417593399926,0.00159279077837982
476,NJ,NJ044,HIGHLAND PARK HOUSING AUTHORITY,1,160,0.100920920433001,0.000499998138140992
477,NJ,NJ114,MIDDLESEX COUNTY,1,050,1.62430481900048,0.0869552479463727
478,PA,PA087,HOUSING AUTHORITY OF THE COUNTY OF ERIE,1,050,2.88721078917457,0.22626641551517
479,PA,PA013,HOUSING AUTHORITY OF THE CITY OF ERIE,0.98954701,160,0.456163760894347,0.00541466204446252
480,PA,PA031,ALTOONA HOUSING AUTHORITY,0.99858254,160,0.507244686762885,0.00272671590820436
481,NY,NY912,NYS HOUSING FINANCE AGENCY,,040,52.9496612069756,13.8938258974429
482,NJ,NJ088,PHILLIPSBURG DCD,0.98536587,160,0.165299704177131,0.000913967152930858
483,NJ,NJ024,PHILLIPSBURG HOUSING AUTHORITY,1,160,0.165299704177131,0.000913967152930858
484,NJ,NJ106,SAYREVILLE HOUSING AUTHORITY,0.95145631,050,1.62430481900048,0.0869552479463727
485,NJ,NJ042,FRANKLIN HOUSING AUTHORITY,0.9631902,160,0.60748242849713,0.012885769005039
486,NJ,NJ097,SOMERVILLE HOUSING AUTHORITY,0.97159094,050,1.67124140503621,0.0839446050729193
487,NJ,NJ035,SOUTH AMBOY HOUSING AUTHORITY,1,050,1.62430481900048,0.0869552479463727
488,PA,PA069,HOUSING AUTHORITY OF THE COUNTY OF BLAIR,1,050,2.04377906999005,0.14497296137829
489,PA,PA080,HOUSING AUTHORITY OF THE COUNTY OF MCKEAN,0.99873894,050,2.631250714495,0.276171031264393
490,PA,PA088,CENTRE COUNTY HOUSING AUTHORITY,1,050,3.71408115948549,0.308150685223729
491,PA,PA065,CLEARFIELD COUNTY HOUSING AUTHORITY,1,050,2.86213924779988,0.319886860326427
492,PA,PA050,TIOGA COUNTY HOUSING AUTHORITY,0.98878205,050,2.42743405012324,0.318870594903882
493,NY,NY138,VILLAGE OF NEW SQUARE PHA,0.89424574,160,0.0562747302437377,0.000115730147020096
